Date,Barangay,DayOfWeek,Month,IsWeekend,Population,Total_Waste_kg
2025-10-25,Diatagon,5,10,1,7397,1268.53
2025-10-25,Ganayon,5,10,1,1232,207.23
2025-10-25,Liatimco,5,10,1,2039,322.67
2025-10-25,Manyayay,5,10,1,2496,411.95
2025-10-25,Payasan,5,10,1,2570,405.81
2025-10-25,Poblacion,5,10,1,4507,699.53
2025-10-25,Saint Christine,5,10,1,2998,521.09
2025-10-25,San Pedro,5,10,1,1436,241.46
2025-10-25,San Isidro,5,10,1,1190,192.4
2025-10-26,Anibongan,6,10,1,1238,192.93
2025-10-26,Banahao,6,10,1,2563,403.94
2025-10-26,Ban-as,6,10,1,1722,274.41
2025-10-26,Baucawe,6,10,1,1466,239.13
2025-10-26,Diatagon,6,10,1,7396,1198.91
2025-10-26,Ganayon,6,10,1,1232,197.03
2025-10-26,Liatimco,6,10,1,2039,324.47
2025-10-26,Manyayay,6,10,1,2496,398.92
2025-10-26,Payasan,6,10,1,2569,431.07
2025-10-26,Poblacion,6,10,1,4507,779.98
2025-10-26,Saint Christine,6,10,1,2998,523.92
2025-10-26,San Pedro,6,10,1,1436,229.18
2025-10-26,San Isidro,6,10,1,1190,209.53
2025-10-27,Anibongan,0,10,0,1238,181.78
2025-10-27,Banahao,0,10,0,2563,367.42
2025-10-27,Ban-as,0,10,0,1722,276.22
2025-10-27,Baucawe,0,10,0,1466,212.79
2025-10-27,Diatagon,0,10,0,7396,1129.43
2025-10-27,Ganayon,0,10,0,1232,176.32
2025-10-27,Liatimco,0,10,0,2039,305.31
2025-10-27,Manyayay,0,10,0,2496,401.27
2025-10-27,Payasan,0,10,0,2569,416.17
2025-10-27,Poblacion,0,10,0,4507,700.25
2025-10-27,Saint Christine,0,10,0,2998,462.27
2025-10-27,San Pedro,0,10,0,1436,225.98
2025-10-27,San Isidro,0,10,0,1190,171.8
2025-10-28,Anibongan,1,10,0,1238,179.66
2025-10-28,Banahao,1,10,0,2563,391.95
2025-10-28,Ban-as,1,10,0,1722,276.16
2025-10-28,Baucawe,1,10,0,1466,209.49
2025-10-28,Diatagon,1,10,0,7396,1211.18
2025-10-28,Ganayon,1,10,0,1232,182.23
2025-10-28,Liatimco,1,10,0,2039,320.08
2025-10-28,Manyayay,1,10,0,2496,364.9
2025-10-28,Payasan,1,10,0,2569,421.79
2025-10-28,Poblacion,1,10,0,4507,728.33
2025-10-28,Saint Christine,1,10,0,2998,492.0
2025-10-28,San Pedro,1,10,0,1436,215.41
2025-10-28,San Isidro,1,10,0,1190,189.9
2025-10-29,Anibongan,2,10,0,1237,198.32
2025-10-29,Banahao,2,10,0,2563,398.44
2025-10-29,Ban-as,2,10,0,1722,272.17
2025-10-29,Baucawe,2,10,0,1466,238.89
2025-10-29,Diatagon,2,10,0,7396,1166.43
2025-10-29,Ganayon,2,10,0,1232,199.84
2025-10-29,Liatimco,2,10,0,2039,305.49
2025-10-29,Manyayay,2,10,0,2496,397.38
2025-10-29,Payasan,2,10,0,2569,410.61
2025-10-29,Poblacion,2,10,0,4507,727.58
2025-10-29,Saint Christine,2,10,0,2998,479.7
2025-10-29,San Pedro,2,10,0,1436,235.11
2025-10-29,San Isidro,2,10,0,1190,183.52
2025-10-30,Anibongan,3,10,0,1237,178.25
2025-10-30,Banahao,3,10,0,2562,412.82
2025-10-30,Ban-as,3,10,0,1722,261.42
2025-10-30,Baucawe,3,10,0,1466,214.0
2025-10-30,Diatagon,3,10,0,7396,1126.98
2025-10-30,Ganayon,3,10,0,1232,186.3
2025-10-30,Liatimco,3,10,0,2039,315.22
2025-10-30,Manyayay,3,10,0,2495,407.48
2025-10-30,Payasan,3,10,0,2569,375.87
2025-10-30,Poblacion,3,10,0,4506,658.43
2025-10-30,Saint Christine,3,10,0,2998,431.11
2025-10-30,San Pedro,3,10,0,1435,209.69
2025-10-30,San Isidro,3,10,0,1190,181.2
2025-10-31,Anibongan,4,10,0,1237,192.77
2025-10-31,Banahao,4,10,0,2562,419.13
2025-10-31,Ban-as,4,10,0,1721,254.18
2025-10-31,Baucawe,4,10,0,1466,225.62
2025-10-31,Diatagon,4,10,0,7395,1135.94
2025-10-31,Ganayon,4,10,0,1232,185.71
2025-10-31,Liatimco,4,10,0,2039,312.29
2025-10-31,Manyayay,4,10,0,2495,396.39
2025-10-31,Payasan,4,10,0,2569,410.26
2025-10-31,Poblacion,4,10,0,4506,703.39
2025-10-31,Saint Christine,4,10,0,2998,456.47
2025-10-31,San Pedro,4,10,0,1435,211.81
2025-10-31,San Isidro,4,10,0,1190,187.25
2025-11-01,Anibongan,5,11,1,1237,190.75
2025-11-01,Banahao,5,11,1,2562,428.23
2025-11-01,Ban-as,5,11,1,1721,267.41
2025-11-01,Baucawe,5,11,1,1466,251.6
2025-11-01,Diatagon,5,11,1,7395,1155.62
2025-11-01,Ganayon,5,11,1,1232,191.9
2025-11-01,Liatimco,5,11,1,2039,347.97
2025-11-01,Manyayay,5,11,1,2495,422.22
2025-11-01,Payasan,5,11,1,2569,434.25
2025-11-01,Poblacion,5,11,1,4506,707.93
2025-11-01,Saint Christine,5,11,1,2998,481.53
2025-11-01,San Pedro,5,11,1,1435,229.24
2025-11-01,San Isidro,5,11,1,1190,204.22
2025-11-02,Anibongan,6,11,1,1237,195.7
2025-11-02,Banahao,6,11,1,2562,445.98
2025-11-02,Ban-as,6,11,1,1721,295.74
2025-11-02,Baucawe,6,11,1,1466,240.33
2025-11-02,Diatagon,6,11,1,7395,1218.69
2025-11-02,Ganayon,6,11,1,1232,196.17
2025-11-02,Liatimco,6,11,1,2039,348.11
2025-11-02,Manyayay,6,11,1,2495,425.68
2025-11-02,Payasan,6,11,1,2569,398.9
2025-11-02,Poblacion,6,11,1,4506,770.38
2025-11-02,Saint Christine,6,11,1,2997,490.46
2025-11-02,San Pedro,6,11,1,1435,237.41
2025-11-02,San Isidro,6,11,1,1189,204.14
2025-11-03,Anibongan,0,11,0,1237,195.4
2025-11-03,Banahao,0,11,0,2562,392.51
2025-11-03,Ban-as,0,11,0,1721,263.36
2025-11-03,Baucawe,0,11,0,1466,225.95
2025-11-03,Diatagon,0,11,0,7395,1144.82
2025-11-03,Ganayon,0,11,0,1232,201.79
2025-11-03,Liatimco,0,11,0,2039,298.62
2025-11-03,Manyayay,0,11,0,2495,405.01
2025-11-03,Payasan,0,11,0,2569,384.15
2025-11-03,Poblacion,0,11,0,4506,703.62
2025-11-03,Saint Christine,0,11,0,2997,452.43
2025-11-03,San Pedro,0,11,0,1435,205.49
2025-11-03,San Isidro,0,11,0,1189,171.55
2025-11-04,Anibongan,1,11,0,1237,188.71
2025-11-04,Banahao,1,11,0,2562,401.86
2025-11-04,Ban-as,1,11,0,1721,277.13
2025-11-04,Baucawe,1,11,0,1466,226.53
2025-11-04,Diatagon,1,11,0,7394,1210.54
2025-11-04,Ganayon,1,11,0,1231,181.08
2025-11-04,Liatimco,1,11,0,2039,321.65
2025-11-04,Manyayay,1,11,0,2495,360.03
2025-11-04,Payasan,1,11,0,2569,403.09
2025-11-04,Poblacion,1,11,0,4506,690.77
2025-11-04,Saint Christine,1,11,0,2997,472.84
2025-11-04,San Pedro,1,11,0,1435,215.64
2025-11-04,San Isidro,1,11,0,1189,194.25
2025-11-05,Anibongan,2,11,0,1237,195.84
2025-11-05,Banahao,2,11,0,2562,370.86
2025-11-05,Ban-as,2,11,0,1721,265.78
2025-11-05,Baucawe,2,11,0,1466,238.54
2025-11-05,Diatagon,2,11,0,7394,1148.55
2025-11-05,Ganayon,2,11,0,1231,190.76
2025-11-05,Liatimco,2,11,0,2039,301.69
2025-11-05,Manyayay,2,11,0,2495,365.54
2025-11-05,Payasan,2,11,0,2569,395.55
2025-11-05,Poblacion,2,11,0,4506,659.25
2025-11-05,Saint Christine,2,11,0,2997,463.53
2025-11-05,San Pedro,2,11,0,1435,217.78
2025-11-05,San Isidro,2,11,0,1189,179.51
2025-11-06,Anibongan,3,11,0,1237,190.76
2025-11-06,Banahao,3,11,0,2562,388.28
2025-11-06,Ban-as,3,11,0,1721,262.73
2025-11-06,Baucawe,3,11,0,1466,216.03
2025-11-06,Diatagon,3,11,0,7394,1068.25
2025-11-06,Ganayon,3,11,0,1231,180.54
2025-11-06,Liatimco,3,11,0,2039,316.05
2025-11-06,Manyayay,3,11,0,2495,399.89
2025-11-06,Payasan,3,11,0,2569,372.24
2025-11-06,Poblacion,3,11,0,4505,661.6
2025-11-06,Saint Christine,3,11,0,2997,458.43
2025-11-06,San Pedro,3,11,0,1435,233.46
2025-11-06,San Isidro,3,11,0,1189,184.38
2025-11-07,Anibongan,4,11,0,1237,200.93
2025-11-07,Banahao,4,11,0,2562,410.4
2025-11-07,Ban-as,4,11,0,1721,248.76
2025-11-07,Baucawe,4,11,0,1466,210.06
2025-11-07,Diatagon,4,11,0,7394,1183.01
2025-11-07,Ganayon,4,11,0,1231,175.97
2025-11-07,Liatimco,4,11,0,2039,294.92
2025-11-07,Manyayay,4,11,0,2495,394.02
2025-11-07,Payasan,4,11,0,2568,371.65
2025-11-07,Poblacion,4,11,0,4505,667.47
2025-11-07,Saint Christine,4,11,0,2997,447.86
2025-11-07,San Pedro,4,11,0,1435,221.02
2025-11-07,San Isidro,4,11,0,1189,184.55
2025-11-08,Anibongan,5,11,1,1237,203.41
2025-11-08,Banahao,5,11,1,2562,421.26
2025-11-08,Ban-as,5,11,1,1721,267.63
2025-11-08,Baucawe,5,11,1,1466,245.21
2025-11-08,Diatagon,5,11,1,7393,1191.5
2025-11-08,Ganayon,5,11,1,1231,200.41
2025-11-08,Liatimco,5,11,1,2039,345.86
2025-11-08,Manyayay,5,11,1,2495,429.03
2025-11-08,Payasan,5,11,1,2568,411.2
2025-11-08,Poblacion,5,11,1,4505,735.24
2025-11-08,Saint Christine,5,11,1,2997,485.72
2025-11-08,San Pedro,5,11,1,1435,231.23
2025-11-08,San Isidro,5,11,1,1189,197.91
2025-11-09,Anibongan,6,11,1,1237,191.95
2025-11-09,Banahao,6,11,1,2562,423.04
2025-11-09,Ban-as,6,11,1,1721,278.5
2025-11-09,Baucawe,6,11,1,1466,257.33
2025-11-09,Diatagon,6,11,1,7393,1177.2
2025-11-09,Ganayon,6,11,1,1231,195.43
2025-11-09,Liatimco,6,11,1,2038,344.85
2025-11-09,Manyayay,6,11,1,2495,395.06
2025-11-09,Payasan,6,11,1,2568,450.68
2025-11-09,Poblacion,6,11,1,4505,782.1
2025-11-09,Saint Christine,6,11,1,2997,467.12
2025-11-09,San Pedro,6,11,1,1435,228.59
2025-11-09,San Isidro,6,11,1,1189,184.64
2025-11-10,Anibongan,0,11,0,1237,192.63
2025-11-10,Banahao,0,11,0,2562,389.97
2025-11-10,Ban-as,0,11,0,1721,247.03
2025-11-10,Baucawe,0,11,0,1466,222.99
2025-11-10,Diatagon,0,11,0,7393,1119.4
2025-11-10,Ganayon,0,11,0,1231,183.9
2025-11-10,Liatimco,0,11,0,2038,294.6
2025-11-10,Manyayay,0,11,0,2495,370.02
2025-11-10,Payasan,0,11,0,2568,390.76
2025-11-10,Poblacion,0,11,0,4505,686.96
2025-11-10,Saint Christine,0,11,0,2997,472.38
2025-11-10,San Pedro,0,11,0,1435,216.0
2025-11-10,San Isidro,0,11,0,1189,184.67
2025-11-11,Anibongan,1,11,0,1237,201.07
2025-11-11,Banahao,1,11,0,2561,375.98
2025-11-11,Ban-as,1,11,0,1721,254.43
2025-11-11,Baucawe,1,11,0,1466,230.98
2025-11-11,Diatagon,1,11,0,7393,1063.47
2025-11-11,Ganayon,1,11,0,1231,196.83
2025-11-11,Liatimco,1,11,0,2038,321.76
2025-11-11,Manyayay,1,11,0,2495,381.44
2025-11-11,Payasan,1,11,0,2568,374.48
2025-11-11,Poblacion,1,11,0,4505,722.88
2025-11-11,Saint Christine,1,11,0,2997,479.64
2025-11-11,San Pedro,1,11,0,1435,225.93
2025-11-11,San Isidro,1,11,0,1189,191.65
2025-11-12,Anibongan,2,11,0,1237,190.93
2025-11-12,Banahao,2,11,0,2561,372.76
2025-11-12,Ban-as,2,11,0,1721,261.2
2025-11-12,Baucawe,2,11,0,1465,233.6
2025-11-12,Diatagon,2,11,0,7392,1089.32
2025-11-12,Ganayon,2,11,0,1231,185.73
2025-11-12,Liatimco,2,11,0,2038,312.19
2025-11-12,Manyayay,2,11,0,2494,374.99
2025-11-12,Payasan,2,11,0,2568,420.66
2025-11-12,Poblacion,2,11,0,4505,673.4
2025-11-12,Saint Christine,2,11,0,2996,463.56
2025-11-12,San Pedro,2,11,0,1435,208.16
2025-11-12,San Isidro,2,11,0,1189,181.76
2025-11-13,Anibongan,3,11,0,1237,177.55
2025-11-13,Banahao,3,11,0,2561,366.26
2025-11-13,Ban-as,3,11,0,1721,276.53
2025-11-13,Baucawe,3,11,0,1465,210.76
2025-11-13,Diatagon,3,11,0,7392,1155.98
2025-11-13,Ganayon,3,11,0,1231,198.54
2025-11-13,Liatimco,3,11,0,2038,331.19
2025-11-13,Manyayay,3,11,0,2494,408.39
2025-11-13,Payasan,3,11,0,2568,410.04
2025-11-13,Poblacion,3,11,0,4504,736.66
2025-11-13,Saint Christine,3,11,0,2996,447.6
2025-11-13,San Pedro,3,11,0,1435,227.86
2025-11-13,San Isidro,3,11,0,1189,174.91
2025-11-14,Anibongan,4,11,0,1237,197.54
2025-11-14,Banahao,4,11,0,2561,412.69
2025-11-14,Ban-as,4,11,0,1721,260.14
2025-11-14,Baucawe,4,11,0,1465,229.71
2025-11-14,Diatagon,4,11,0,7392,1187.49
2025-11-14,Ganayon,4,11,0,1231,199.38
2025-11-14,Liatimco,4,11,0,2038,298.25
2025-11-14,Manyayay,4,11,0,2494,374.21
2025-11-14,Payasan,4,11,0,2568,406.08
2025-11-14,Poblacion,4,11,0,4504,655.33
2025-11-14,Saint Christine,4,11,0,2996,429.15
2025-11-14,San Pedro,4,11,0,1435,232.49
2025-11-14,San Isidro,4,11,0,1189,191.96
2025-11-15,Anibongan,5,11,1,1237,216.83
2025-11-15,Banahao,5,11,1,2561,425.79
2025-11-15,Ban-as,5,11,1,1721,268.38
2025-11-15,Baucawe,5,11,1,1465,236.37
2025-11-15,Diatagon,5,11,1,7392,1307.8
2025-11-15,Ganayon,5,11,1,1231,207.72
2025-11-15,Liatimco,5,11,1,2038,324.72
2025-11-15,Manyayay,5,11,1,2494,413.85
2025-11-15,Payasan,5,11,1,2568,445.43
2025-11-15,Poblacion,5,11,1,4504,750.69
2025-11-15,Saint Christine,5,11,1,2996,471.24
2025-11-15,San Pedro,5,11,1,1435,222.05
2025-11-15,San Isidro,5,11,1,1189,210.06
2025-11-16,Anibongan,6,11,1,1237,211.04
2025-11-16,Banahao,6,11,1,2561,411.1
2025-11-16,Ban-as,6,11,1,1721,295.36
2025-11-16,Baucawe,6,11,1,1465,232.6
2025-11-16,Diatagon,6,11,1,7392,1197.03
2025-11-16,Ganayon,6,11,1,1231,193.73
2025-11-16,Liatimco,6,11,1,2038,357.91
2025-11-16,Manyayay,6,11,1,2494,423.8
2025-11-16,Payasan,6,11,1,2568,408.36
2025-11-16,Poblacion,6,11,1,4504,723.99
2025-11-16,Saint Christine,6,11,1,2996,530.69
2025-11-16,San Pedro,6,11,1,1435,248.85
2025-11-16,San Isidro,6,11,1,1189,206.59
2025-11-17,Anibongan,0,11,0,1237,183.72
2025-11-17,Banahao,0,11,0,2561,403.47
2025-11-17,Ban-as,0,11,0,1721,256.52
2025-11-17,Baucawe,0,11,0,1465,224.6
2025-11-17,Diatagon,0,11,0,7391,1111.76
2025-11-17,Ganayon,0,11,0,1231,196.05
2025-11-17,Liatimco,0,11,0,2038,291.78
2025-11-17,Manyayay,0,11,0,2494,397.7
2025-11-17,Payasan,0,11,0,2568,414.75
2025-11-17,Poblacion,0,11,0,4504,711.52
2025-11-17,Saint Christine,0,11,0,2996,483.41
2025-11-17,San Pedro,0,11,0,1435,231.66
2025-11-17,San Isidro,0,11,0,1189,171.51
2025-11-18,Anibongan,1,11,0,1237,197.9
2025-11-18,Banahao,1,11,0,2561,405.98
2025-11-18,Ban-as,1,11,0,1720,263.63
2025-11-18,Baucawe,1,11,0,1465,224.65
2025-11-18,Diatagon,1,11,0,7391,1092.41
2025-11-18,Ganayon,1,11,0,1231,191.3
2025-11-18,Liatimco,1,11,0,2038,298.32
2025-11-18,Manyayay,1,11,0,2494,359.67
2025-11-18,Payasan,1,11,0,2568,393.11
2025-11-18,Poblacion,1,11,0,4504,700.17
2025-11-18,Saint Christine,1,11,0,2996,482.94
2025-11-18,San Pedro,1,11,0,1435,228.46
2025-11-18,San Isidro,1,11,0,1189,177.39
2025-11-19,Anibongan,2,11,0,1237,199.91
2025-11-19,Banahao,2,11,0,2561,413.15
2025-11-19,Ban-as,2,11,0,1720,264.16
2025-11-19,Baucawe,2,11,0,1465,235.21
2025-11-19,Diatagon,2,11,0,7391,1200.46
2025-11-19,Ganayon,2,11,0,1231,188.5
2025-11-19,Liatimco,2,11,0,2038,330.47
2025-11-19,Manyayay,2,11,0,2494,356.27
2025-11-19,Payasan,2,11,0,2567,415.48
2025-11-19,Poblacion,2,11,0,4504,658.3
2025-11-19,Saint Christine,2,11,0,2996,460.45
2025-11-19,San Pedro,2,11,0,1435,223.39
2025-11-19,San Isidro,2,11,0,1189,188.87
2025-11-20,Anibongan,3,11,0,1237,197.62
2025-11-20,Banahao,3,11,0,2561,412.9
2025-11-20,Ban-as,3,11,0,1720,261.18
2025-11-20,Baucawe,3,11,0,1465,222.54
2025-11-20,Diatagon,3,11,0,7391,1131.54
2025-11-20,Ganayon,3,11,0,1231,185.35
2025-11-20,Liatimco,3,11,0,2038,315.72
2025-11-20,Manyayay,3,11,0,2494,384.49
2025-11-20,Payasan,3,11,0,2567,398.26
2025-11-20,Poblacion,3,11,0,4503,725.11
2025-11-20,Saint Christine,3,11,0,2996,478.89
2025-11-20,San Pedro,3,11,0,1435,212.35
2025-11-20,San Isidro,3,11,0,1189,191.12
2025-11-21,Anibongan,4,11,0,1237,194.54
2025-11-21,Banahao,4,11,0,2561,373.29
2025-11-21,Ban-as,4,11,0,1720,264.85
2025-11-21,Baucawe,4,11,0,1465,239.21
2025-11-21,Diatagon,4,11,0,7390,1122.77
2025-11-21,Ganayon,4,11,0,1231,186.15
2025-11-21,Liatimco,4,11,0,2038,320.32
2025-11-21,Manyayay,4,11,0,2494,362.74
2025-11-21,Payasan,4,11,0,2567,396.07
2025-11-21,Poblacion,4,11,0,4503,651.38
2025-11-21,Saint Christine,4,11,0,2996,456.72
2025-11-21,San Pedro,4,11,0,1434,220.54
2025-11-21,San Isidro,4,11,0,1189,176.58
2025-11-22,Anibongan,5,11,1,1237,210.88
2025-11-22,Banahao,5,11,1,2561,428.61
2025-11-22,Ban-as,5,11,1,1720,283.98
2025-11-22,Baucawe,5,11,1,1465,259.05
2025-11-22,Diatagon,5,11,1,7390,1239.94
2025-11-22,Ganayon,5,11,1,1231,201.9
2025-11-22,Liatimco,5,11,1,2038,336.41
2025-11-22,Manyayay,5,11,1,2494,431.76
2025-11-22,Payasan,5,11,1,2567,441.68
2025-11-22,Poblacion,5,11,1,4503,729.5
2025-11-22,Saint Christine,5,11,1,2996,525.1
2025-11-22,San Pedro,5,11,1,1434,241.96
2025-11-22,San Isidro,5,11,1,1189,198.84
2025-11-23,Anibongan,6,11,1,1236,218.04
2025-11-23,Banahao,6,11,1,2560,426.08
2025-11-23,Ban-as,6,11,1,1720,269.53
2025-11-23,Baucawe,6,11,1,1465,227.94
2025-11-23,Diatagon,6,11,1,7390,1228.15
2025-11-23,Ganayon,6,11,1,1231,196.46
2025-11-23,Liatimco,6,11,1,2038,350.45
2025-11-23,Manyayay,6,11,1,2494,403.53
2025-11-23,Payasan,6,11,1,2567,412.74
2025-11-23,Poblacion,6,11,1,4503,771.37
2025-11-23,Saint Christine,6,11,1,2995,485.96
2025-11-23,San Pedro,6,11,1,1434,223.71
2025-11-23,San Isidro,6,11,1,1189,199.74
2025-11-24,Anibongan,0,11,0,1236,199.72
2025-11-24,Banahao,0,11,0,2560,368.27
2025-11-24,Ban-as,0,11,0,1720,259.13
2025-11-24,Baucawe,0,11,0,1465,238.77
2025-11-24,Diatagon,0,11,0,7390,1154.15
2025-11-24,Ganayon,0,11,0,1231,199.71
2025-11-24,Liatimco,0,11,0,2038,298.14
2025-11-24,Manyayay,0,11,0,2493,362.84
2025-11-24,Payasan,0,11,0,2567,374.16
2025-11-24,Poblacion,0,11,0,4503,656.48
2025-11-24,Saint Christine,0,11,0,2995,473.66
2025-11-24,San Pedro,0,11,0,1434,225.82
2025-11-24,San Isidro,0,11,0,1189,193.23
2025-11-25,Anibongan,1,11,0,1236,194.19
2025-11-25,Banahao,1,11,0,2560,388.18
2025-11-25,Ban-as,1,11,0,1720,264.36
2025-11-25,Baucawe,1,11,0,1465,215.1
2025-11-25,Diatagon,1,11,0,7389,1134.95
2025-11-25,Ganayon,1,11,0,1231,189.23
2025-11-25,Liatimco,1,11,0,2037,323.52
2025-11-25,Manyayay,1,11,0,2493,399.79
2025-11-25,Payasan,1,11,0,2567,396.51
2025-11-25,Poblacion,1,11,0,4503,671.15
2025-11-25,Saint Christine,1,11,0,2995,467.52
2025-11-25,San Pedro,1,11,0,1434,229.55
2025-11-25,San Isidro,1,11,0,1189,194.62
2025-11-26,Anibongan,2,11,0,1236,201.26
2025-11-26,Banahao,2,11,0,2560,401.77
2025-11-26,Ban-as,2,11,0,1720,272.08
2025-11-26,Baucawe,2,11,0,1465,231.9
2025-11-26,Diatagon,2,11,0,7389,1123.74
2025-11-26,Ganayon,2,11,0,1231,184.09
2025-11-26,Liatimco,2,11,0,2037,318.15
2025-11-26,Manyayay,2,11,0,2493,390.5
2025-11-26,Payasan,2,11,0,2567,389.79
2025-11-26,Poblacion,2,11,0,4503,708.98
2025-11-26,Saint Christine,2,11,0,2995,488.97
2025-11-26,San Pedro,2,11,0,1434,234.54
2025-11-26,San Isidro,2,11,0,1189,184.05
2025-11-27,Anibongan,3,11,0,1236,196.95
2025-11-27,Banahao,3,11,0,2560,413.32
2025-11-27,Ban-as,3,11,0,1720,281.06
2025-11-27,Baucawe,3,11,0,1465,230.13
2025-11-27,Diatagon,3,11,0,7389,1059.99
2025-11-27,Ganayon,3,11,0,1231,178.76
2025-11-27,Liatimco,3,11,0,2037,328.97
2025-11-27,Manyayay,3,11,0,2493,389.11
2025-11-27,Payasan,3,11,0,2567,413.91
2025-11-27,Poblacion,3,11,0,4502,708.81
2025-11-27,Saint Christine,3,11,0,2995,480.7
2025-11-27,San Pedro,3,11,0,1434,213.48
2025-11-27,San Isidro,3,11,0,1189,175.86
2025-11-28,Anibongan,4,11,0,1236,180.42
2025-11-28,Banahao,4,11,0,2560,383.62
2025-11-28,Ban-as,4,11,0,1720,268.07
2025-11-28,Baucawe,4,11,0,1465,213.71
2025-11-28,Diatagon,4,11,0,7389,1210.04
2025-11-28,Ganayon,4,11,0,1231,189.46
2025-11-28,Liatimco,4,11,0,2037,314.94
2025-11-28,Manyayay,4,11,0,2493,379.12
2025-11-28,Payasan,4,11,0,2567,401.52
2025-11-28,Poblacion,4,11,0,4502,675.51
2025-11-28,Saint Christine,4,11,0,2995,473.2
2025-11-28,San Pedro,4,11,0,1434,233.91
2025-11-28,San Isidro,4,11,0,1189,187.25
2025-11-29,Anibongan,5,11,1,1236,218.96
2025-11-29,Banahao,5,11,1,2560,421.74
2025-11-29,Ban-as,5,11,1,1720,298.53
2025-11-29,Baucawe,5,11,1,1465,252.62
2025-11-29,Diatagon,5,11,1,7389,1205.21
2025-11-29,Ganayon,5,11,1,1231,195.46
2025-11-29,Liatimco,5,11,1,2037,334.41
2025-11-29,Manyayay,5,11,1,2493,441.21
2025-11-29,Payasan,5,11,1,2567,425.62
2025-11-29,Poblacion,5,11,1,4502,745.09
2025-11-29,Saint Christine,5,11,1,2995,517.42
2025-11-29,San Pedro,5,11,1,1434,238.69
2025-11-29,San Isidro,5,11,1,1188,206.9
2025-11-30,Anibongan,6,11,1,1236,190.96
2025-11-30,Banahao,6,11,1,2560,429.82
2025-11-30,Ban-as,6,11,1,1720,295.96
2025-11-30,Baucawe,6,11,1,1465,254.89
2025-11-30,Diatagon,6,11,1,7388,1169.54
2025-11-30,Ganayon,6,11,1,1230,216.37
2025-11-30,Liatimco,6,11,1,2037,326.47
2025-11-30,Manyayay,6,11,1,2493,432.16
2025-11-30,Payasan,6,11,1,2567,400.46
2025-11-30,Poblacion,6,11,1,4502,705.5
2025-11-30,Saint Christine,6,11,1,2995,468.43
2025-11-30,San Pedro,6,11,1,1434,232.06
2025-11-30,San Isidro,6,11,1,1188,205.3
2025-12-01,Anibongan,0,12,0,1236,201.17
2025-12-01,Banahao,0,12,0,2560,404.39
2025-12-01,Ban-as,0,12,0,1720,280.05
2025-12-01,Baucawe,0,12,0,1465,226.93
2025-12-01,Diatagon,0,12,0,7388,1173.47
2025-12-01,Ganayon,0,12,0,1230,185.32
2025-12-01,Liatimco,0,12,0,2037,295.24
2025-12-01,Manyayay,0,12,0,2493,357.15
2025-12-01,Payasan,0,12,0,2567,370.4
2025-12-01,Poblacion,0,12,0,4502,707.6
2025-12-01,Saint Christine,0,12,0,2995,463.68
2025-12-01,San Pedro,0,12,0,1434,224.72
2025-12-01,San Isidro,0,12,0,1188,180.02
2025-12-02,Anibongan,1,12,0,1236,185.32
2025-12-02,Banahao,1,12,0,2560,398.91
2025-12-02,Ban-as,1,12,0,1720,251.95
2025-12-02,Baucawe,1,12,0,1465,221.07
2025-12-02,Diatagon,1,12,0,7388,1129.39
2025-12-02,Ganayon,1,12,0,1230,177.42
2025-12-02,Liatimco,1,12,0,2037,299.42
2025-12-02,Manyayay,1,12,0,2493,365.99
2025-12-02,Payasan,1,12,0,2566,376.73
2025-12-02,Poblacion,1,12,0,4502,689.88
2025-12-02,Saint Christine,1,12,0,2995,429.73
2025-12-02,San Pedro,1,12,0,1434,223.04
2025-12-02,San Isidro,1,12,0,1188,188.03
2025-12-03,Anibongan,2,12,0,1236,196.36
2025-12-03,Banahao,2,12,0,2560,369.22
2025-12-03,Ban-as,2,12,0,1720,253.78
2025-12-03,Baucawe,2,12,0,1464,229.36
2025-12-03,Diatagon,2,12,0,7388,1068.25
2025-12-03,Ganayon,2,12,0,1230,198.75
2025-12-03,Liatimco,2,12,0,2037,310.87
2025-12-03,Manyayay,2,12,0,2493,388.25
2025-12-03,Payasan,2,12,0,2566,395.82
2025-12-03,Poblacion,2,12,0,4502,664.05
2025-12-03,Saint Christine,2,12,0,2994,470.95
2025-12-03,San Pedro,2,12,0,1434,216.28
2025-12-03,San Isidro,2,12,0,1188,182.54
2025-12-04,Anibongan,3,12,0,1236,192.48
2025-12-04,Banahao,3,12,0,2560,394.43
2025-12-04,Ban-as,3,12,0,1720,265.15
2025-12-04,Baucawe,3,12,0,1464,226.17
2025-12-04,Diatagon,3,12,0,7387,1145.35
2025-12-04,Ganayon,3,12,0,1230,187.54
2025-12-04,Liatimco,3,12,0,2037,329.71
2025-12-04,Manyayay,3,12,0,2493,373.86
2025-12-04,Payasan,3,12,0,2566,367.74
2025-12-04,Poblacion,3,12,0,4501,663.64
2025-12-04,Saint Christine,3,12,0,2994,462.16
2025-12-04,San Pedro,3,12,0,1434,225.85
2025-12-04,San Isidro,3,12,0,1188,170.21
2025-12-05,Anibongan,4,12,0,1236,179.08
2025-12-05,Banahao,4,12,0,2560,420.17
2025-12-05,Ban-as,4,12,0,1720,272.88
2025-12-05,Baucawe,4,12,0,1464,226.69
2025-12-05,Diatagon,4,12,0,7387,1183.91
2025-12-05,Ganayon,4,12,0,1230,197.88
2025-12-05,Liatimco,4,12,0,2037,303.11
